"","id","trial","easy","hard"
"103","TEDE_170419_05",26,2.34540608899988,11.0960925319996
"104","TEDE_170419_05",24,2.76360473100067,15.6583458860005
"105","TEDE_170419_05",25,17.1465591910019,14.7777082930006
"106","TEDE_170419_05",22,2.24232074099928,20.7378147800009
"107","BuildTask_170421_01",27,NA,NA
"108","BuildTask_170421_01",24,NA,NA
"109","BuildTask_170421_01",29,NA,NA
"110","BuildTask_170421_01",33,NA,NA
"111","BuildTask_170421_01",35,NA,NA
"112","BuildTask_170421_01",31,NA,NA
"113","BuildTask_170421_01",28,NA,NA
"114","BuildTask_170421_01",26,NA,NA
"115","BuildTask_170421_01",32,NA,NA
"116","BuildTask_170421_01",21,NA,NA
"117","BuildTask_170421_01",25,NA,NA
"118","BuildTask_170421_01",34,NA,NA
"119","BuildTask_170421_01",36,NA,NA
"120","BuildTask_170421_01",22,NA,NA
"121","BuildTask_170421_01",30,NA,NA
"122","BuildTask_170421_01",23,NA,NA
"123","BuildTask_170421_01_real",28,31.4028845140019,34.4725018190002
"124","BuildTask_170421_01_real",32,24.7879196649992,33.7698047350023
"125","BuildTask_170421_01_real",27,5.88536187999853,3.9931746229995
"126","BuildTask_170421_01_real",25,12.7087303119988,19.1686218529976
"127","BuildTask_170421_01_real",21,2.71358336200137,27.891917383
"128","BuildTask_170421_01_real",26,6.37436305400115,16.648225322002
"129","BuildTask_170421_01_real",35,14.167370490999,16.1080775299997
"130","BuildTask_170421_01_real",23,1.20856359499885,7.09012793099828
"131","BuildTask_170421_01_real",36,13.922568001999,11.8253081049988
"132","BuildTask_170421_01_real",31,3.05719446900184,9.65587393600072
"133","BuildTask_170421_01_real",30,0.792255570999259,9.75949221200062
"134","BuildTask_170421_01_real",34,17.8411765319979,16.8695084729989
"135","BuildTask_170421_01_real",22,2.88848877200144,44.3468545020005
"136","BuildTask_170421_01_real",33,10.4620361999987,20.0632697910005
"137","BuildTask_170421_01_real",29,1.23224761899837,11.053681772999
"138","BuildTask_170421_01_real",24,0.000233360999118304,43.3495300860013
"139","BuildTask_170421_02",25,15.8743695309968,13.0183588829968
"140","BuildTask_170421_02",29,1.48735718199896,14.5539036420014
"141","BuildTask_170421_02",35,11.8574719660028,15.0072366230015
"142","BuildTask_170421_02",33,7.0824859380009,11.4250169169973
"143","BuildTask_170421_02",30,1.2326727260006,13.4658812769994
"144","BuildTask_170421_02",31,1.45758401599596,8.07773294099752
"145","BuildTask_170421_02",23,1.7690330559999,7.06540846900316
"146","BuildTask_170421_02",22,2.15240483499656,115.351507952997
"147","BuildTask_170421_02",36,13.6958277919985,13.1430244629955
"148","BuildTask_170421_02",21,2.80819445299858,21.9147759940024
"149","BuildTask_170421_02",32,5.16090948200144,26.7336661849986
"150","BuildTask_170421_02",34,23.7096609889995,22.9810100300019
"151","BuildTask_170421_02",28,17.3326151639994,13.2140387010004
"152","BuildTask_170421_02",26,3.48889704699832,29.9574087650035
"153","BuildTask_170421_02",27,4.35279547500249,4.81535631199949
"154","BuildTask_170421_02",24,6.84872763400199,48.5291924169942
"155","BuildTask_170426_01",9,1.02880044500012,6.87197517499999
"156","BuildTask_170426_01",8,5.681362025,16.858550705
"157","BuildTask_170426_01",14,8.34553448400015,17.264890575
"158","BuildTask_170426_01",16,4.57056992399998,16.6677085490001
"159","BuildTask_170426_01",12,2.43508948500016,6.89788653300002
"160","BuildTask_170426_01",10,4.62513385500006,17.3787620109999
"161","BuildTask_170426_01",17,2.98649115700005,13.738774555
"162","BuildTask_170426_01",13,11.6675151740001,10.1680611730001
"163","BuildTask_170426_01",7,2.52792488399996,17.7528767889999
"164","BuildTask_170426_01",18,5.55354010499991,38.6753978659999
"165","BuildTask_170426_01",15,4.61113849899994,14.1228001520001
"166","BuildTask_170426_01",19,10.1699716580001,12.0193535889998
"167","BuildTask_170426_01",20,19.714178421,39.6581278539998
"168","BuildTask_170426_01",11,12.3309342019998,12.812288956
"185","BuildTask_170426_03",9,2.00016515400057,10.8338719989997
"186","BuildTask_170426_03",18,8.42555094599993,112.825320836
"187","BuildTask_170426_03",17,3.89818195400039,13.5130201459997
"188","BuildTask_170426_03",15,10.4583168159998,15.4499634610002
"189","BuildTask_170426_03",11,13.393581581,15.6177535659999
"190","BuildTask_170426_03",16,3.90569241200046,17.0727770759995
"191","BuildTask_170426_03",10,7.10459854700002,19.2332897260003
"192","BuildTask_170426_03",13,9.65809304899994,14.0100266620002
"193","BuildTask_170426_03",20,23.9394084689993,63.5930777570002
"194","BuildTask_170426_03",12,1.70774467199954,18.0106032570002
"195","BuildTask_170426_03",7,2.61943897400033,29.6186484339996
"196","BuildTask_170426_03",8,6.35444047500005,20.9563065319999
"197","BuildTask_170426_03",19,14.2976792429999,15.2665350670004
"198","BuildTask_170426_03",14,7.47410054800002,13.1937573969999
"199","BuildTask_170428_01",32,4.26437740899996,19.7298114139999
"200","BuildTask_170428_01",22,3.3292319919999,17.4986307900001
"201","BuildTask_170428_01",34,12.7374834369998,15.5705617090002
"202","BuildTask_170428_01",35,9.99325578200023,9.10632664100012
"203","BuildTask_170428_01",30,0.46580241699985,9.33014207499991
"204","BuildTask_170428_01",33,9.08248564099995,9.69625441299968
"205","BuildTask_170428_01",28,11.827277073,12.1303463149998
"206","BuildTask_170428_01",29,0.938728731000083,17.618204335
"207","BuildTask_170428_01",21,2.59414565399993,18.4257354679999
"208","BuildTask_170428_01",25,18.7532406389996,27.3307053600001
"209","BuildTask_170428_01",31,1.60932540500016,6.4265448000001
"210","BuildTask_170428_01",27,1.94616858300014,4.68337325499988
"211","BuildTask_170428_01",26,2.19335763900017,9.62649757600002
"212","BuildTask_170428_01",36,8.16116771899988,7.66547134699977
"213","BuildTask_170428_01",23,1.88051729699964,6.3233119749998
"214","BuildTask_170428_01",24,4.36237425899981,12.0014045329999
"215","BuildTask_170428_02",18,6.86349571900064,31.0011788410002
"216","BuildTask_170428_02",20,19.2666501660005,32.6655951949997
"217","BuildTask_170428_02",8,5.32251337300022,12.1783816179995
"218","BuildTask_170428_02",12,2.82667182299974,18.9454149190005
"219","BuildTask_170428_02",7,1.50500608199945,22.0909716510005
"220","BuildTask_170428_02",19,12.4652481439998,15.6185517280001
"221","BuildTask_170428_02",15,4.68037450999964,11.0492665150005
"222","BuildTask_170428_02",17,7.43952602399986,16.257577163
"223","BuildTask_170428_02",16,4.02545858600024,18.1701767439999
"224","BuildTask_170428_02",11,11.1304766620005,16.768086819
"225","BuildTask_170428_02",10,3.45709759900001,15.7784140670001
"226","BuildTask_170428_02",14,9.86645639499966,18.0175212019994
"227","BuildTask_170428_02",13,9.29858493499978,16.1218489189996
"228","BuildTask_170428_02",9,5.48985366900069,11.8415621089998
"229","BuildTask_170428_03",34,11.8020591469995,17.3942207140008
"230","BuildTask_170428_03",31,0.961682667000787,9.15392673100177
"231","BuildTask_170428_03",26,2.13001164099842,13.9031009610007
"232","BuildTask_170428_03",25,13.4907401649998,17.0432398159992
"233","BuildTask_170428_03",22,1.51484986600008,17.8021166770013
"234","BuildTask_170428_03",32,8.17878565599858,12.6164678460009
"235","BuildTask_170428_03",27,2.14694764300111,3.89816198600056
"236","BuildTask_170428_03",28,10.7375504070005,7.39365948100021
"237","BuildTask_170428_03",29,1.27474097300001,10.1137141590007
"238","BuildTask_170428_03",30,1.09749887500038,7.96260206900115
"239","BuildTask_170428_03",21,1.07464144899859,11.3527424330005
"240","BuildTask_170428_03",23,1.40914715299914,7.8498589080009
"241","BuildTask_170428_03",24,4.66673599700152,15.7363678989987
"242","BuildTask_170428_03",36,11.0400607819993,9.09857871399981
"243","BuildTask_170428_03",33,8.45636115600064,13.5708784340004
"244","BuildTask_170428_03",35,10.217643222999,9.66382517500097
"245","BuildTask_170428_04",15,5.53756646299917,20.2814179359993
"246","BuildTask_170428_04",19,25.1062265979999,18.4025289509991
"247","BuildTask_170428_04",8,6.32805196800109,25.9061728270008
"248","BuildTask_170428_04",20,23.9044739609999,46.9148333029989
"249","BuildTask_170428_04",13,9.92204640199998,13.8407630040001
"250","BuildTask_170428_04",12,3.08011793699916,15.970860939
"251","BuildTask_170428_04",9,1.49107981899942,6.20252464199984
"252","BuildTask_170428_04",7,4.18505669399929,35.1466029869989
"253","BuildTask_170428_04",10,6.53808262700113,12.6501758729992
"254","BuildTask_170428_04",11,14.3781210329998,12.5231076359996
"255","BuildTask_170428_04",18,5.73978721300045,42.362263590001
"256","BuildTask_170428_04",16,2.41079679799986,12.1938955679998
"257","BuildTask_170428_04",17,4.42730390799989,15.2730113300004
"258","BuildTask_170428_04",14,5.74712933099909,17.8984087140016
"259","BuildTask_170501_01",32,4.81827918700219,14.838084862
"260","BuildTask_170501_01",22,1.05841534700085,15.8590419760003
"261","BuildTask_170501_01",34,10.1792581150003,16.0094721499991
"262","BuildTask_170501_01",35,8.21034172900181,11.3545164610005
"263","BuildTask_170501_01",30,0.634241643001587,6.34640473299805
"264","BuildTask_170501_01",33,6.3137588699974,12.3125297720035
"265","BuildTask_170501_01",28,16.6108182639982,11.9032161229989
"266","BuildTask_170501_01",29,0.762099871000828,6.75235571500161
"267","BuildTask_170501_01",21,2.43482783799845,19.4745507820007
"268","BuildTask_170501_01",25,13.0501877620009,28.4423667320007
"269","BuildTask_170501_01",31,1.36178795600063,5.05839284800095
"270","BuildTask_170501_01",27,2.25635705600143,4.38628334900204
"271","BuildTask_170501_01",26,2.14571249100118,14.0432879629989
"272","BuildTask_170501_01",36,6.74702001900005,10.1923025329997
"273","BuildTask_170501_01",23,1.08313797200026,5.25824499800001
"274","BuildTask_170501_01",24,4.18604781400063,15.9941794279985
"275","BuildTask_170501_02",17,1.24250445900179,7.30586238600154
"276","BuildTask_170501_02",10,4.55412907799837,12.6733759369999
"277","BuildTask_170501_02",9,1.7471135099986,4.29027861400027
"278","BuildTask_170501_02",14,6.94587359900106,9.05647114100066
"279","BuildTask_170501_02",19,8.87286688799941,8.5629776679998
"280","BuildTask_170501_02",18,7.01757137200184,36.2743197130003
"281","BuildTask_170501_02",7,1.40191225200033,9.50527140600025
"282","BuildTask_170501_02",16,3.66567589499755,10.6263509269993
"283","BuildTask_170501_02",11,9.56775738799843,12.2171448059999
"284","BuildTask_170501_02",8,3.94585789300254,24.8175065729993
"285","BuildTask_170501_02",15,2.5299683129997,23.8577213399985
"286","BuildTask_170501_02",12,2.21748446900165,17.2493131540032
"287","BuildTask_170501_02",20,24.0912702549977,58.4660440570005
"288","BuildTask_170501_02",13,9.49052965700321,12.6736328040024
"289","BuildTask_170505_02",22,1.94999829500011,39.0192973760059
"290","BuildTask_170505_02",23,2.71917658199527,8.62419919099921
"291","BuildTask_170505_02",31,1.52976672699879,10.586491405993
"292","BuildTask_170505_02",28,10.3535235439995,12.1949683700004
"293","BuildTask_170505_02",32,8.11485567199998,24.8910803290055
"294","BuildTask_170505_02",26,3.70667685599619,20.0499845360027
"295","BuildTask_170505_02",24,10.8256101000006,48.034499733003
"296","BuildTask_170505_02",30,1.37021466399892,11.1932674490017
"297","BuildTask_170505_02",35,12.9301726990016,19.1854172930034
"298","BuildTask_170505_02",34,26.4318003150038,25.0564881699975
"299","BuildTask_170505_02",21,2.73008850600309,18.2843547299999
"300","BuildTask_170505_02",33,10.38696299,20.2809061399967
"301","BuildTask_170505_02",27,3.96161741299875,7.45855509299872
"302","BuildTask_170505_02",36,13.3061487480009,22.4420494320002
"303","BuildTask_170505_02",25,26.9540958669968,19.0022296219977
"304","BuildTask_170505_02",29,2.54526151299797,15.4977667879939
"305","BuildTask_170524_01",32,10.840562176,41.9401753459999
"306","BuildTask_170524_01",22,4.77798923499995,71.138194827
"307","BuildTask_170524_01",34,26.8738798660002,38.9480562840001
"308","BuildTask_170524_01",35,17.194568484,23.1609248669999
"309","BuildTask_170524_01",30,3.24239611600001,15.4819276989999
"310","BuildTask_170524_01",33,14.1295162609999,12.7314901230002
"311","BuildTask_170524_01",28,51.0018055109999,22.9294052790001
"312","BuildTask_170524_01",29,2.83401315799983,17.3939478689999
"313","BuildTask_170524_01",21,3.40216816200018,15.6737996950001
"314","BuildTask_170524_01",25,13.0907007290002,16.9687891029998
"315","BuildTask_170524_01",31,2.19386862700003,11.865299821
"316","BuildTask_170524_01",27,3.7863474869996,7.14572726200004
"317","BuildTask_170524_01",26,3.84170097200013,20.1219387729998
"318","BuildTask_170524_01",36,14.625020466,17.8268593749999
"319","BuildTask_170524_01",23,2.48186419700005,10.0665694179997
"320","BuildTask_170524_01",24,10.730989784,35.0665776610003
"321","BuildTask_170526_01",17,NA,NA
"322","BuildTask_170526_01",10,NA,NA
"323","BuildTask_170526_01",9,NA,NA
"324","BuildTask_170526_01",14,NA,NA
"325","BuildTask_170526_01",19,NA,NA
"326","BuildTask_170526_01",18,NA,NA
"327","BuildTask_170526_01",7,NA,NA
"328","BuildTask_170526_01",16,NA,NA
"329","BuildTask_170526_01",11,NA,NA
"330","BuildTask_170526_01",8,NA,NA
"331","BuildTask_170526_01",15,NA,NA
"332","BuildTask_170526_01",12,NA,NA
"333","BuildTask_170526_01",20,NA,NA
"334","BuildTask_170526_01",13,NA,NA
"335","BuildTask_170526_02",34,24.0237007940013,68.9931983879942
"336","BuildTask_170526_02",28,24.0663755059941,22.1845144750041
"337","BuildTask_170526_02",30,1.7073956029999,12.5289504269967
"338","BuildTask_170526_02",22,2.60911795900029,28.2736455849954
"339","BuildTask_170526_02",31,3.23860684400279,10.2412086759941
"340","BuildTask_170526_02",29,1.73786095700052,18.7534604920002
"341","BuildTask_170526_02",32,7.46588018200418,25.626391480997
"342","BuildTask_170526_02",25,29.2804834769995,31.4254734530041
"343","BuildTask_170526_02",27,4.8501746099937,4.88136374999885
"344","BuildTask_170526_02",33,13.3438118229969,14.6805053950011
"345","BuildTask_170526_02",26,4.67286993899324,16.1126265810017
"346","BuildTask_170526_02",21,1.81758626899682,24.1353856799979
"347","BuildTask_170526_02",24,5.90599434999604,33.1347071950004
"348","BuildTask_170526_02",23,4.1459737289988,9.93669164099992
"349","BuildTask_170526_02",35,11.9777449829999,16.9943349120003
"350","BuildTask_170526_02",36,12.9222142329963,14.209869489001
"351","BuildTask_170526_03",17,5.81717454500176,18.890242483998
"352","BuildTask_170526_03",10,118.536732503002,23.7612696720025
"353","BuildTask_170526_03",9,3.77036968999892,15.1119378040021
"354","BuildTask_170526_03",14,19.8026909910041,27.6824627929964
"355","BuildTask_170526_03",19,26.4491767310028,31.9065225020022
"356","BuildTask_170526_03",18,12.8987208250037,143.170869912996
"357","BuildTask_170526_03",7,2.40219125899603,34.3799418460039
"358","BuildTask_170526_03",16,5.20865280599537,32.8188723470012
"359","BuildTask_170526_03",11,26.5937045440005,27.162279629003
"360","BuildTask_170526_03",8,10.4356734020039,34.778972301996
"361","BuildTask_170526_03",15,8.67432773099426,39.4014434749988
"362","BuildTask_170526_03",12,2.94638180499896,26.1863785489986
"363","BuildTask_170526_03",20,43.8006876159998,67.2164352070031
"364","BuildTask_170526_03",13,13.6987033659971,57.1307763959994
"365","BuildTask_170602_01",22,1.97035731899996,62.9467174890001
"366","BuildTask_170602_01",23,4.31322880799962,17.736815318
"367","BuildTask_170602_01",31,2.56201651200035,16.7935771410002
"368","BuildTask_170602_01",28,28.482374828,36.3292622260001
"369","BuildTask_170602_01",32,6.29487426700007,36.240851603
"370","BuildTask_170602_01",26,3.60903741600032,28.0588084320002
"371","BuildTask_170602_01",24,9.06343726700015,54.728832198
"372","BuildTask_170602_01",30,3.12926069800005,33.8074676269998
"373","BuildTask_170602_01",35,17.271472893,28.7883588909999
"374","BuildTask_170602_01",34,26.6747223699999,123.858229383
"375","BuildTask_170602_01",21,8.87284597600001,26.5313123160004
"376","BuildTask_170602_01",33,18.4513167270002,17.3207058020002
"377","BuildTask_170602_01",27,6.74585253900023,8.1225571949999
"378","BuildTask_170602_01",36,20.3271636779996,18.1220190049999
"379","BuildTask_170602_01",25,20.218357364,16.4502608340003
"380","BuildTask_170602_01",29,3.95250035499976,18.1801667039999
"381","BuildTask_170629_01",16,4.02096062300006,12.8471415160002
"382","BuildTask_170629_01",11,10.7696721070006,12.8426812420003
"383","BuildTask_170629_01",7,2.06625112300026,13.7465567939998
"384","BuildTask_170629_01",17,3.59533353100051,16.6330842370007
"385","BuildTask_170629_01",14,9.88213414299935,18.2159867489991
"386","BuildTask_170629_01",8,5.94675105100032,21.0351337709999
"387","BuildTask_170629_01",19,14.6311162680013,18.2510580909984
"388","BuildTask_170629_01",15,5.77018349699938,21.0173402119999
"389","BuildTask_170629_01",18,7.60915883999951,90.427164359
"390","BuildTask_170629_01",13,10.4268093179999,13.5462389570002
"391","BuildTask_170629_01",9,1.24940893100029,9.84125154700087
"392","BuildTask_170629_01",20,38.8107711030007,83.5542782860011
"393","BuildTask_170629_01",10,10.0249360170001,26.5147994599993
"394","BuildTask_170629_01",12,4.13017066900102,18.2749568700001
"395","BuildTask_170630",16,3.8823736180002,3.24908077300006
"396","BuildTask_170630",11,13.7144972269998,2.81160734800051
"397","BuildTask_170630",7,3.41829039000004,49.8339744720006
"398","BuildTask_170630",17,25.3292339210002,66.1214835190003
"399","BuildTask_170630",14,18.6023422609996,59.7370059110008
"400","BuildTask_170630",8,9.52089106600033,29.0410328220005
"401","BuildTask_170630",19,20.9606500770005,25.1470712369992
"402","BuildTask_170630",15,6.36152579000009,18.9629201110001
"403","BuildTask_170630",18,17.7372924829997,39.8231261210003
"404","BuildTask_170630",13,14.6416980430004,25.9052255959996
"405","BuildTask_170630",9,4.39315602100032,14.6578893950009
"406","BuildTask_170630",20,33.4946901620006,100.097487072999
"407","BuildTask_170630",10,16.0656035369993,20.7628616139991
"408","BuildTask_170630",12,4.96051214899853,27.4644336740002
"409","BuildTask_170707_01",16,4.0711650910016,18.6878831840004
"410","BuildTask_170707_01",11,12.8874413819995,20.0926603219996
"411","BuildTask_170707_01",7,4.67279355199935,8.21623340400038
"412","BuildTask_170707_01",17,6.48917050100135,16.2394698890002
"413","BuildTask_170707_01",14,11.8453469369997,19.7527763729995
"414","BuildTask_170707_01",8,8.94509854100033,24.295220891001
"415","BuildTask_170707_01",19,21.2641646580014,22.1351539989992
"416","BuildTask_170707_01",15,8.18066380399978,19.4455356430008
"417","BuildTask_170707_01",18,9.55042780300028,33.8055629630016
"418","BuildTask_170707_01",13,13.5871672599988,18.3527035229999
"419","BuildTask_170707_01",9,4.56597730300018,15.1205870579997
"420","BuildTask_170707_01",20,28.1045053469988,57.7236960340015
"421","BuildTask_170707_01",10,12.7872350439993,17.9514349749988
"422","BuildTask_170707_01",12,6.57021720600096,18.8768057449997
"423","BuildTask_170707_02",19,21.9742802279998,23.1169423980009
"424","BuildTask_170707_02",18,15.4631098900009,51.2787742870005
"425","BuildTask_170707_02",9,4.24074214499888,15.1816134469991
"426","BuildTask_170707_02",15,8.91618742799983,24.7746242209996
"427","BuildTask_170707_02",11,14.4758026270028,21.6371649839984
"428","BuildTask_170707_02",10,10.7169382169996,22.6338381599999
"429","BuildTask_170707_02",20,32.6285478149985,49.5281251399974
"430","BuildTask_170707_02",12,5.01974045299721,18.7449301909983
"431","BuildTask_170707_02",17,4.18536175700137,15.8761915059986
"432","BuildTask_170707_02",16,5.85273636000056,15.809048244002
"433","BuildTask_170707_02",13,10.1709957629973,18.3136220660017
"434","BuildTask_170707_02",14,12.5947309559997,19.3954269009992
"435","BuildTask_170707_02",7,4.00224793799862,24.8187847000008
"436","BuildTask_170707_02",8,7.90606967500207,22.4868168489993
"437","BuildTask_170707_03",20,41.1280605610009,125.341658219
"438","BuildTask_170707_03",19,14.2848576069991,27.0340067889992
"439","BuildTask_170707_03",14,9.83754673500152,20.9019174399982
"440","BuildTask_170707_03",9,4.17666631700195,12.4322107099979
"441","BuildTask_170707_03",17,6.97474138299731,23.4199289749995
"442","BuildTask_170707_03",8,8.14423882199844,30.005064893001
"443","BuildTask_170707_03",12,4.92801905799934,19.943688239
"444","BuildTask_170707_03",18,8.6243349840006,38.1014705400012
"445","BuildTask_170707_03",11,13.6530064170001,20.4355411609977
"446","BuildTask_170707_03",7,3.52053546800016,21.8548107219976
"447","BuildTask_170707_03",16,5.36136817700026,16.3207941820001
"448","BuildTask_170707_03",15,6.04807527400044,16.5055486979982
"449","BuildTask_170707_03",10,9.09731933299918,21.5525294830004
"450","BuildTask_170707_03",13,8.11442921900016,12.548029575999
"451","BuildTask_170713_01",32,9.64959580499999,21.7126069460001
"452","BuildTask_170713_01",22,3.15348724100022,39.4729182740002
"453","BuildTask_170713_01",34,30.8590657180002,23.8089804310002
"454","BuildTask_170713_01",35,18.303256612,23.7049041669998
"455","BuildTask_170713_01",30,2.18470240999977,16.9372067889999
"456","BuildTask_170713_01",33,12.5448493740005,22.5039563150003
"457","BuildTask_170713_01",28,19.641581506,19.0001188340002
"458","BuildTask_170713_01",29,2.81714895999994,20.6580238089991
"459","BuildTask_170713_01",21,3.20930745599981,23.0972106910003
"460","BuildTask_170713_01",25,36.8889149359993,19.490854832
"461","BuildTask_170713_01",31,2.95423917299922,13.3128916200003
"462","BuildTask_170713_01",27,5.6092385840002,7.59351567300018
"463","BuildTask_170713_01",26,13.6960584389999,25.5615289169991
"464","BuildTask_170713_01",36,17.5615958779999,17.4880815629995
"465","BuildTask_170713_01",23,2.61743594600011,14.9685301710006
"466","BuildTask_170713_01",24,9.65539359200011,37.3847506579996
