trial_name,run_num,trial_tree_path,trial_symbolic_plan,trial_symbolic_plan_len,KE,total_instability
low 57_1,8,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1]]",6,161.4312,0
low 51_1,8,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,190.83888,0
low 57_2,8,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GR b6], [FR b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",16,392.15213,0
low 53_1,8,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GR b3], [FR b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,385.97055,0
low 52_1,8,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,410.72428,0
low 55_1,8,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",20,388.65975,0
low 54_1,8,1_1_4_1_3_1_2_1_5_1_4_1_3_1_2_1_1_1_5_1_4_1_3_1_2_1_5_1_4_1_3_1_2_1_5_1_4_1_3_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",50,1006.23093,5
low 56_1,8,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_10_1_9_1_8_1_7_1_6_1_10_1_9_1_8_1_7_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6]]",50,1065.27651,11
low 57_1,9,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",6,150.123,0
low 51_1,9,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,193.842,0
low 54_1,9,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",10,209.2696,0
low 57_2,9,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",16,399.27919,0
low 53_1,9,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,404.68989,0
low 52_1,9,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,412.88141,0
low 55_1,9,1_1_9_1_8_1_7_1_6_1_5_1_4_1_7_1_5_1_4_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b0], [FL b0 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GR b0], [FR b0 table], [GR b5], [FR b5 b0], [GR b6], [FR b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",32,690.6911,2
low 56_1,9,1_1_9_1_8_1_7_1_8_1_7_1_6_1_5_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1_5_1_5_1_5_1_4_1_3_1_8_1_7_1_6_1_9_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b4], [FL b4 b3], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GR b8], [FR b8 b7], [GR b9], [FR b9 b8], [GR b5], [FR b5 b4], [GL b5], [FL b5 b4], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GL b1], [FL b1 b0]]",50,1144.48114,10
low 57_1,10,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",6,155.13872,0
low 51_1,10,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,178.73428,0
low 52_1,10,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,324.40629,0
low 53_1,10,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,355.81677,0
low 55_1,10,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_5_1_4_1_5_1_4_1_3_1_2_1_1_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",40,749.52959,11
low 54_1,10,1_1_4_1_3_1_2_1_5_1_4_1_3_1_5_1_4_1_3_1_2_1_1_1_5_1_4_1_3_1_2_1_5_1_4_1_3_1_2_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3]]",48,960.09724,5
low 57_2,10,1_1_7_1_6_1_5_1_4_1_7_1_6_1_5_1_4_1_7_1_6_1_5_1_7_1_6_1_5_1_4_1_3_1_2_1_6_1_5_1_4_1_6_1_5_1_4_1_3_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b3], [FL b3 table], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b3], [FL b3 table], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b3], [FR b3 table], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5]]",50,1086.33733,7
low 56_1,10,1_1_9_1_8_1_7_1_6_1_5_1_4_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_10_1_9_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b0], [FR b0 table], [GL b1], [FL b1 b0]]",50,1107.64092,13
low 56_1,5,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_8_1_8_1_8_1_8_1_8_1_8_1_7_1_6_1_5_1_4_1_3_1_8_1_8_1_8_1_7_1_6_1_5_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GL b2], [FL b2 b1], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4]]",50,1110.06908,21
high 57_1,1,1_1_2_1_1_1,"[[GL b0], [FL b0 c1], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1]]",6,130.36581,0
high 51_1,1,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,202.0135,0
high 54_1,1,1_1_4_1_3_1_2_1_1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3]]",14,283.43003,1
high 57_2,1,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GR b6], [FR b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",16,390.90092,0
high 53_1,1,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GR b3], [FR b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GR b6], [FR b6 b3], [GR b8], [FR b8 b5]]",18,355.20702,0
high 52_1,1,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,379.82065,0
high 55_1,1,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",20,401.58014,0
high 56_1,1,1_1_9_1_8_1_7_1_6_1_5_1_4_1_8_1_7_1_8_1_7_1_6_1_5_1_4_1_3_1_8_1_7_1_6_1_5_1_6_1_6_1_6_1_6_1_6_1_5_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b4], [FR b4 b3], [GL b4], [FL b4 b3], [GR b4], [FR b4 b3], [GR b4], [FR b4 b3], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4]]",50,1012.67439,10
high 57_1,2,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1]]",6,141.461,0
high 51_1,2,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,194.0018,0
high 53_1,2,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,365.27989,0
high 52_1,2,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,394.02151,0
high 55_1,2,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",24,495.01764,1
high 54_1,2,1_1_4_1_3_1_2_1_1_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3]]",20,394.10474,1
high 57_2,2,1_1_7_1_6_1_5_1_4_1_3_1_2_1_4_1_3_1_2_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b0], [FR b0 c1], [GR b6], [FR b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",26,654.38174,2
high 56_1,2,1_1_9_1_8_1_7_1_6_1_10_1_9_1_8_1_7_1_6_1_5_1_5_1_9_1_8_1_10_1_9_1_8_1_7_1_6_1_5_1_10_1_9_1_8_1_7_1_6_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b5], [FR b5 b4], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3]]",50,979.42295,11
high 57_1,3,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1]]",6,157.6749,0
high 51_1,3,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,180.48604,0
high 54_1,3,1_1_4_1_3_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",14,293.627,1
high 57_2,3,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1]]",16,357.2672,0
high 53_1,3,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GR b6], [FR b6 b3], [GR b8], [FR b8 b5]]",18,364.83661,0
high 52_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,381.46938,0
high 55_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",20,375.79264,0
high 56_1,3,1_1_9_1_8_1_7_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_8_1_7_1_6_1_5_1_7_1_6_1_5_1_4_1_8_1_7_1_6_1_5_1_4_1_3_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GL b7], [FL b7 b6], [GR b8], [FR b8 b7], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6]]",50,1133.3896,4
high 51_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,207.5987,0
high 54_1,4,1_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",10,229.6494,0
high 57_1,4,1_1_2_1_1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",10,236.2464,1
high 53_1,4,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GR b3], [FR b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,366.4514,0
high 55_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8]]",20,403.01986,0
high 52_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,379.78877,0
high 57_2,4,1_1_7_1_6_1_7_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",24,551.06917,2
high 56_1,4,1_1_9_1_8_1_7_1_6_1_8_1_8_1_8_1_8_1_7_1_6_1_5_1_4_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b2], [FR b2 b1], [GL b2], [FL b2 b1], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",38,880.65364,7
high 51_1,5,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,203.19994,0
high 54_1,5,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",10,214.5851,0
high 57_2,5,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1]]",16,366.8052,0
high 53_1,5,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GR b6], [FR b6 b3], [GR b8], [FR b8 b5]]",18,365.3009,0
high 52_1,5,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,382.18566,0
