trial_name,run_num,trial_tree_path,trial_symbolic_plan,trial_symbolic_plan_len,KE,total_instability
diff 17_2,3,1_1_7_1_6_1_7_1_6_1_5_1_8_1_7_1_6_1_5_1_4_1_8_1_7_1_6_1_7_1_6_1_7_1_7_1_7_1_6_1_7_1_6_1_7_1_7_1_6_1,"[[GL b0], [FL b0 c1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b0], [FR b0 c1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b1], [FR b1 b0], [GL b1], [FL b1 b0], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b1], [FL b1 b0], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1]]",50,1138.10902,21
diff 51_1,3,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,208.42933,0
diff 30_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GL b3], [FL b3 table], [GL b4], [FL b4 table], [GL b5], [FL b5 table], [GL b6], [FL b6 table], [GL b7], [FL b7 table], [GR b8], [FR b8 table], [GR b9], [FR b9 table], [GR b10], [FR b10 table], [GR b11], [FR b11 table], [GR b12], [FR b12 table], [GR b13], [FR b13 table], [GR b14], [FR b14 table]]",30,578.6589,0
diff 20_2,3,1_1_20_1_19_1_18_1_17_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_9_1_9_1_9_1_9_1_8_1_7_1_6_1_6_1_6_1_6_1_6_1_6_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GR b5], [FR b5 table], [GL b6], [FL b6 b1], [GR b7], [FR b7 b2], [GR b8], [FR b8 b4], [GL b9], [FL b9 b6], [GL b10], [FL b10 b7], [GR b11], [FR b11 b7], [GR b12], [FR b12 b8], [GR b12], [FR b12 b8], [GR b12], [FR b12 b8], [GR b12], [FR b12 b8], [GR b12], [FR b12 b8], [GL b13], [FL b13 b10], [GR b14], [FR b14 b11], [GL b15], [FL b15 b13], [GR b12], [FR b12 b8], [GL b12], [FL b12 b8], [GL b12], [FL b12 b8], [GR b12], [FR b12 b8], [GR b12], [FR b12 b8]]",50,1230.58501,10
diff 20_1,3,1_1_20_1_19_1_18_1_17_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b14], [FL b14 table], [GL b0], [FL b0 table], [GR b7], [FR b7 table], [GL b15], [FL b15 b14], [GR b1], [FR b1 b0], [GR b8], [FR b8 b7], [GL b16], [FL b16 b15], [GL b2], [FL b2 b1], [GR b9], [FR b9 b8], [GL b17], [FL b17 b16], [GL b3], [FL b3 b2], [GR b10], [FR b10 b9], [GL b18], [FL b18 b17], [GL b4], [FL b4 b3], [GR b11], [FR b11 b10], [GR b10], [FR b10 b9], [GL b11], [FL b11 b10], [GL b19], [FL b19 b18], [GR b5], [FR b5 b4], [GR b12], [FR b12 b11], [GL b20], [FL b20 b19], [GL b6], [FL b6 b5], [GR b13], [FR b13 b12]]",46,1174.88994,1
diff 29_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b2], [FL b2 table], [GL b14], [FL b14 table], [GL b1], [FL b1 table], [GL b13], [FL b13 table], [GR b0], [FR b0 table], [GL b12], [FL b12 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GR b5], [FR b5 table], [GL b9], [FL b9 table], [GL b10], [FL b10 table], [GR b6], [FR b6 table], [GL b11], [FL b11 table], [GR b7], [FR b7 table], [GR b8], [FR b8 table]]",30,689.73968,0
diff 54_1,3,1_1_4_1_3_1_2_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3]]",16,318.24624,1
diff 53_1,3,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,346.03535,0
diff 33_2,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GR c0], [FR c0 table], [GL c3], [FL c3 b3], [GR b0], [FR b0 c0], [GL b4], [FL b4 c3], [GR c1], [FR c1 b0], [GL c4], [FL c4 b4], [GR b1], [FR b1 c1], [GL b5], [FL b5 c4], [GR c2], [FR c2 b1], [GL c5], [FL c5 b5], [GR b2], [FR b2 c2]]",24,619.27485,0
diff 28_2,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_6_1_5_1_4_1_3_1_2_1_1_1_5_1_5_1_4_1_3_1_2_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GL b3], [FL b3 table], [GR b4], [FR b4 table], [GR b5], [FR b5 table], [GR b6], [FR b6 b2], [GR b6], [FR b6 b2], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8], [GR b10], [FR b10 b9], [GR b11], [FR b11 b10], [GL b7], [FL b7 b6], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8], [GL b10], [FL b10 b9], [GL b9], [FL b9 b8], [GR b10], [FR b10 b9], [GL b11], [FL b11 b10]]",42,1025.91425,4
diff 52_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,375.49029,0
diff 26_2,3,1_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_6_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_4_1,"[[GR b8], [FR b8 table], [GL b4], [FL b4 table], [GR b0], [FR b0 table], [GL b12], [FL b12 table], [GL b9], [FL b9 b8], [GL b5], [FL b5 b4], [GR b1], [FR b1 b0], [GR b13], [FR b13 b12], [GL b10], [FL b10 b9], [GL b6], [FL b6 b5], [GR b2], [FR b2 b1], [GL b14], [FL b14 b13], [GL b11], [FL b11 b10], [GR b10], [FR b10 b9], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GL b2], [FL b2 b1], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GR b11], [FR b11 b10]]",50,1162.14134,10
diff 33_1,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_3_1_2_1_3_1_2_1_1_1,"[[GL b6], [FL b6 table], [GR b0], [FR b0 table], [GL b7], [FL b7 b6], [GR b1], [FR b1 b0], [GL b8], [FL b8 b7], [GR b2], [FR b2 b1], [GL b9], [FL b9 b8], [GR b3], [FR b3 b2], [GL b10], [FL b10 b9], [GR b4], [FR b4 b3], [GL b11], [FL b11 b10], [GL b10], [FL b10 b9], [GL b11], [FL b11 b10], [GL b10], [FL b10 b9], [GL b11], [FL b11 b10], [GR b5], [FR b5 b4]]",32,853.15059,2
diff 31_2,3,1_1_7_1_6_1_5_1_4_1_6_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1,"[[GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1], [GL b8], [FL b8 b7], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GR b7], [FR b7 b6], [GL b7], [FL b7 b6], [GR b7], [FR b7 b6], [GR b7], [FR b7 b6], [GL b7], [FL b7 b6], [GL b7], [FL b7 b6], [GL b7], [FL b7 b6], [GR b7], [FR b7 b6], [GR b7], [FR b7 b6], [GR b7], [FR b7 b6], [GR b7], [FR b7 b6], [GR b7], [FR b7 b6], [GL b7], [FL b7 b6], [GR b7], [FR b7 b6], [GL b7], [FL b7 b6], [GL b7], [FL b7 b6], [GR b7], [FR b7 b6], [GL b7], [FL b7 b6]]",50,1202.9484,20
diff 34_1,3,1_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GL b3], [FL b3 b0], [GR b4], [FR b4 b1], [GR b5], [FR b5 b2], [GL b6], [FL b6 b3], [GL b7], [FL b7 b4], [GR b8], [FR b8 b5], [GL b9], [FL b9 b6], [GR b10], [FR b10 b7], [GR b11], [FR b11 b8], [GR b10], [FR b10 b7], [GR b10], [FR b10 b7], [GL b12], [FL b12 b9], [GL b13], [FL b13 b10], [GR b14], [FR b14 b11], [GL b16], [FL b16 b12], [GR b15], [FR b15 b14]]",38,951.565,1
diff 34_2,3,1_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_6_1_5_1_4_1_3_1_2_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b1], [GR b7], [FR b7 b2], [GR b8], [FR b8 b3], [GL b9], [FL b9 b5], [GR b10], [FR b10 b6], [GR b11], [FR b11 b7], [GL b12], [FL b12 b9], [GL b10], [FL b10 b6], [GL b12], [FL b12 b9], [GR b13], [FR b13 b10], [GL b14], [FL b14 b12], [GR b15], [FR b15 b13], [GR b13], [FR b13 b10], [GR b15], [FR b15 b13], [GR b16], [FR b16 b14]]",42,1097.32337,2
diff 57_1,3,1_1_2_1_3_1_2_1_3_1_2_1_1_1_3_1_2_1_1_1_3_1_2_1_3_1_2_1_1_1_3_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b0], [FL b0 c1], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b0], [FR b0 c1], [GR b1], [FR b1 b0], [GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b0], [FL b0 c1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1]]",36,782.15416,6
diff 55_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_4_1_3_1_2_1_4_1_4_1_3_1_4_1_4_1_3_1_2_1_1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GR b8], [FR b8 b7], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GL b6], [FL b6 b5], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b6], [FL b6 b5], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",44,959.7416,15
diff 57_2,3,1_1_7_1_6_1_5_1_4_1_5_1_4_1_3_1_2_1_3_1_3_1_3_1_2_1_3_1_2_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GL b6], [FL b6 b5], [GR b6], [FR b6 b5], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1]]",38,790.42308,6
diff 56_1,3,1_1_9_1_8_1_7_1_6_1_5_1_8_1_8_1_7_1_7_1_6_1_5_1_4_1_8_1_8_1_7_1_6_1_5_1_7_1_7_1_6_1_5_1_4_1_3_1_4_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b2], [FR b2 b1], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b3], [FL b3 b2], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b6], [FL b6 b5]]",50,1085.35326,10
diff 9_1,4,1_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table]]",4,91.7531,0
diff 12_1,4,1_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0]]",4,74.3283,0
diff 7_1,4,1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b1], [FL b1 table]]",6,101.0783,0
diff 17_1,4,1_1_1_1,"[[GL b0], [FL b0 c7], [GR b1], [FR b1 b0]]",4,123.306,0
diff 15_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b4], [FL b4 table], [GR b1], [FR b1 table], [GL b2], [FL b2 table], [GL b0], [FL b0 table], [GR b3], [FR b3 table]]",10,207.79496,0
diff 8_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",10,221.3982,0
diff 13_1,4,1_1_4_1_3_1_2_1_1_1,"[[GR c10], [FR c10 table], [GR c7], [FR c7 table], [GR c2], [FR c2 table], [GR c12], [FR c12 table], [GR c11], [FR c11 table]]",10,234.0123,0
diff 13_2,4,1_1_4_1_3_1_2_1_1_1,"[[GR c0], [FR c0 table], [GR c4], [FR c4 table], [GR c3], [FR c3 table], [GR c2], [FR c2 table], [GR c1], [FR c1 table]]",10,245.0024,0
diff 16_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,181.0221,0
diff 18_1,4,1_1_3_1_2_1_1_1,"[[GL b5], [FL b5 table], [GR b6], [FR b6 table], [GL c6], [FL c6 table], [GL b7], [FL b7 table]]",8,280.94502,0
diff 9_2,4,1_1_7_1_6_1_5_1_4_1_3_1_1_1_1_1,"[[GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GR b4], [FR b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b0], [FR b0 table], [GR b1], [FR b1 table]]",16,301.10201,0
diff 7_2,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b4], [FL b4 table], [GL b5], [FL b5 table], [GL b3], [FL b3 table], [GR b6], [FR b6 table], [GL b2], [FL b2 table], [GR b7], [FR b7 table], [GL b1], [FL b1 table], [GR b8], [FR b8 table], [GR b0], [FR b0 table], [GR b9], [FR b9 table]]",20,397.48063,0
diff 14_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_2_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GL b3], [FL b3 table], [GL b4], [FL b4 table], [GR b5], [FR b5 table], [GR b6], [FR b6 table], [GR b8], [FR b8 table], [GR b7], [FR b7 table], [GR b9], [FR b9 table]]",20,379.02017,0
diff 11_2,4,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR c3], [FR c3 table], [GR c0], [FR c0 table], [GL b0], [FL b0 table], [GR c4], [FR c4 table], [GL b3], [FL b3 table], [GR c1], [FR c1 table], [GL b1], [FL b1 table], [GR c5], [FR c5 table], [GL b4], [FL b4 table], [GR c2], [FR c2 table], [GL b2], [FL b2 table], [GL b5], [FL b5 table]]",24,531.02596,0
diff 11_1,4,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b0], [FL b0 table], [GR c0], [FR c0 table], [GL b4], [FL b4 table], [GR c3], [FR c3 table], [GL b1], [FL b1 table], [GR c1], [FR c1 table], [GL b5], [FL b5 table], [GR c4], [FR c4 table], [GL b2], [FL b2 table], [GR c2], [FR c2 table], [GR c5], [FR c5 table]]",24,454.86346,0
diff 21_1,4,1_1_3_1_2_1_1_1,"[[GL b2], [FL b2 table], [GR b3], [FR b3 table], [GL b1], [FL b1 table], [GR b0], [FR b0 table]]",8,152.01664,0
diff 23_1,4,1_1_1_1,"[[GL b4], [FL b4 table], [GR b5], [FR b5 table]]",4,62.8074,0
diff 15_2,4,1_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GR b3], [FR b3 table], [GL b7], [FL b7 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GL b0], [FL b0 table], [GL b4], [FL b4 table], [GL b5], [FL b5 table], [GR b10], [FR b10 table], [GL b6], [FL b6 table], [GR b11], [FR b11 table], [GR b12], [FR b12 table]]",26,518.94108,0
diff 19_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GL b9], [FL b9 b8]]",20,580.57127,0
diff 26_1,4,1_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2]]",8,199.90592,0
diff 23_2,4,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b8], [FL b8 table], [GR b9], [FR b9 table], [GL b6], [FL b6 table], [GR b7], [FR b7 table], [GR b4], [FR b4 table], [GR b5], [FR b5 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table]]",16,319.36401,0
diff 16_2,4,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b14], [FL b14 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b13], [FL b13 table], [GL b12], [FL b12 table], [GR b9], [FR b9 table], [GR b8], [FR b8 table], [GL b11], [FL b11 table], [GR b7], [FR b7 table], [GL b10], [FL b10 table], [GR b6], [FR b6 table], [GR b5], [FR b5 table]]",30,612.83276,0
diff 22_1,4,1_1_2_1_1_1_2_1_1_1_2_1_1_1_2_1_1_1_2_1_1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",26,489.66463,5
diff 27_1,4,1_1_2_1_1_1,"[[GR c12], [FR c12 table], [GR c7], [FR c7 table], [GR c1], [FR c1 c7]]",6,124.3953,0
diff 27_2,4,1_1_2_1_1_1,"[[GR c0], [FR c0 table], [GR c2], [FR c2 table], [GR c1], [FR c1 c0]]",6,123.4079,0
diff 19_2,4,1_1_9_1_8_1_7_1_9_1_8_1_7_1_6_1_5_1_7_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR c0], [FR c0 b0], [GL b1], [FL b1 c0], [GL c1], [FL c1 b1], [GL c0], [FL c0 b0], [GR b1], [FR b1 c0], [GR c1], [FR c1 b1], [GR b2], [FR b2 c1], [GL c2], [FL c2 b2], [GL c1], [FL c1 b1], [GR b2], [FR b2 c1], [GR c1], [FR c1 b1], [GL b2], [FL b2 c1], [GR c2], [FR c2 b2], [GL b3], [FL b3 c2], [GR c3], [FR c3 b3], [GR b4], [FR b4 c3], [GL c4], [FL c4 b4]]",36,902.00481,12
diff 29_1,4,1_1_2_1_1_1,"[[GR b2], [FR b2 table], [GR b1], [FR b1 table], [GL b0], [FL b0 table]]",6,124.4306,0
diff 21_2,4,1_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b12], [FL b12 table], [GR b13], [FR b13 table], [GL b8], [FL b8 table], [GR b4], [FR b4 table], [GL b7], [FL b7 table], [GR b3], [FR b3 table], [GL b6], [FL b6 table], [GR b2], [FR b2 table], [GL b5], [FL b5 table], [GR b1], [FR b1 table], [GL b10], [FL b10 table], [GR b11], [FR b11 table], [GR b0], [FR b0 table]]",28,607.56539,0
diff 14_2,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_8_1_7_1_8_1_7_1_6_1_5_1_8_1_8_1_8_1_7_1_6_1_5_1_4_1_8_1_8_1_7_1_7_1_6_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3]]",50,1041.88481,11
diff 30_1,4,1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 table], [GR b2], [FR b2 table]]",6,118.8192,0
diff 25_1,4,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GL b2], [FL b2 table], [GL b5], [FL b5 table], [GL b3], [FL b3 table], [GR c5], [FR c5 table], [GL b4], [FL b4 table], [GR c4], [FR c4 table], [GR c0], [FR c0 table], [GR c3], [FR c3 table], [GR c1], [FR c1 table], [GR c2], [FR c2 table]]",24,550.20867,1
diff 25_2,4,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GL b2], [FL b2 table], [GL b5], [FL b5 table], [GL b3], [FL b3 table], [GR c5], [FR c5 table], [GL b4], [FL b4 table], [GR c4], [FR c4 table], [GR c0], [FR c0 table], [GR c3], [FR c3 table], [GR c1], [FR c1 table], [GR c2], [FR c2 table]]",24,537.30435,1
diff 12_2,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_6_1_5_1_4_1_3_1_6_1_5_1_7_1_7_1_6_1_7_1_6_1_5_1_4_1_7_1_7_1_6_1_5_1_4_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b3], [FL b3 b2], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GR b3], [FR b3 b2], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5]]",50,1105.64706,12
diff 8_2,4,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_8_1_7_1_6_1_5_1_4_1_3_1_8_1_6_1_7_1_6_1_5_1_4_1_4_1_4_1_4_1,"[[GL b5], [FL b5 table], [GL b0], [FL b0 table], [GR b10], [FR b10 table], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b11], [FR b11 b10], [GL b7], [FL b7 b6], [GL b2], [FL b2 b1], [GR b12], [FR b12 b11], [GL b8], [FL b8 b7], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GL b3], [FL b3 b2], [GR b13], [FR b13 b12], [GL b9], [FL b9 b8], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GR b3], [FR b3 b2], [GL b3], [FL b3 b2], [GR b3], [FR b3 b2], [GR b3], [FR b3 b2]]",50,1033.60043,9
diff 31_1,4,1_1_1_1,"[[GL b1], [FL b1 c7], [GR b0], [FR b0 c3]]",4,94.6004,0
diff 51_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,202.7639,0
diff 28_1,4,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b11], [FR b11 table], [GR b10], [FR b10 table], [GR b9], [FR b9 table], [GR b8], [FR b8 table], [GR b7], [FR b7 table], [GL b6], [FL b6 table], [GL b3], [FL b3 table], [GL b4], [FL b4 table], [GR b5], [FR b5 table]]",24,533.78867,0
